chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab2,Bab 2: Zaman Air Batu,2-2-zaman-air-batu,2.2 Zaman Air Batu,objective,Nyatakan maksud Zaman Air Batu. / State the meaning of the Ice Age.,,,,,,Zaman Air Batu ialah tempoh apabila suhu bumi menurun sehingga sebahagian besar permukaan bumi diliputi glasier dan litupan ais. / The Ice Age was a period when the Earth's temperature dropped so that much of its surface was covered by glaciers and ice sheets.,,
bab2,Bab 2: Zaman Air Batu,2-2-zaman-air-batu,2.2 Zaman Air Batu,objective,Jelaskan mengapa paras air laut menurun semasa Zaman Air Batu. / Explain why sea levels fell during the Ice Age.,,,,,,"Sejumlah besar air tersimpan dalam bentuk ais dan glasier di daratan, menyebabkan kurang air kembali ke laut. / A large amount of water was locked up as ice and glaciers on land, so less water returned to the sea.",,
bab2,Bab 2: Zaman Air Batu,2-2-zaman-air-batu,2.2 Zaman Air Batu,objective,Berikan satu bukti yang menunjukkan Zaman Air Batu pernah berlaku. / Give one piece of evidence showing the Ice Age occurred.,,,,,,Kesan hakisan glasier pada batuan dan lembah berbentuk U di kawasan pergunungan menunjukkan pergerakan ais pada masa lalu. / Glacial erosion marks on rocks and U-shaped valleys in mountain areas show past ice movement.,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,summary,Topik ini menerangkan garis masa zaman air batu dan perubahan suhu yang berlaku secara berperingkat.,This topic explains the timeline of the Ice Age and the gradual changes in temperature that took place.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,Garis masa menunjukkan perubahan suhu dari masa ke masa.,The timeline shows changes in temperature over time.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,"Pada tahap tertentu, suhu menurun lalu ais berkembang di kawasan tertentu.","At certain points, temperatures dropped and ice expanded in some regions.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,"Pada tahap lain, suhu meningkat lalu ais mula surut.","At other points, temperatures rose and ice began to retreat.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,Perubahan ini berlaku berulang dan mengambil masa yang sangat lama.,These changes occurred repeatedly over a very long period.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,Garis masa membantu kita memahami urutan perubahan geografi dan iklim.,The timeline helps us understand the sequence of geographic and climatic changes.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,Zaman Air Batu terbahagi kepada beberapa fasa sejuk (glasier) dan fasa panas (interglasier) secara berulang.,The Ice Age is divided into repeated cold phases (glacials) and warm phases (interglacials).,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,fact,Zaman Air Batu Akhir berakhir kira-kira 10 000 tahun dahulu apabila suhu bumi meningkat.,"The Last Ice Age ended about 10,000 years ago when the Earth's temperature rose.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,person,Beliau menjelaskan bahawa perubahan orbit dan kecondongan paksi bumi menyebabkan kitaran sejuk dan panas yang berulang. Teori kitaran ini membantu ahli sains menyusun garis masa Zaman Air Batu.,He explained that changes in the Earth's orbit and axial tilt cause repeating cold and warm cycles. This cycle theory helps scientists construct the timeline of the Ice Age.,,,,,,Milutin Milankovic,Ahli matematik dan astronomi Serbia
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,multiple_choice,Fasa panas antara dua fasa glasier dikenali sebagai / The warm phase between two glacial phases is known as,,Interglasier / Interglacial,Pleistosen / Pleistocene,Holosen / Holocene,Paleolitik / Palaeolithic,Interglasier / Interglacial,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,multiple_choice,Zaman Air Batu Akhir berakhir kira-kira / The Last Ice Age ended about,,"10 000 tahun dahulu / 10,000 years ago",1 juta tahun dahulu / 1 million years ago,500 tahun dahulu / 500 years ago,100 juta tahun dahulu / 100 million years ago,"10 000 tahun dahulu / 10,000 years ago",,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,multiple_choice,"Menurut Milankovic, kitaran sejuk dan panas bumi disebabkan oleh / According to Milankovic, Earth's cold and warm cycles are caused by",,Perubahan orbit dan kecondongan paksi bumi / Changes in Earth's orbit and axial tilt,Pergerakan benua yang pantas / Rapid continental movement,Letusan gunung berapi setiap tahun / Annual volcanic eruptions,Perubahan warna matahari / Changes in the colour of the Sun,Perubahan orbit dan kecondongan paksi bumi / Changes in Earth's orbit and axial tilt,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,multiple_choice,Garis masa Zaman Air Batu penting kerana ia / A timeline of the Ice Age is important because it,,Menunjukkan urutan perubahan iklim dan kesannya terhadap manusia / Shows the sequence of climate change and its effects on humans,Menentukan nama-nama manusia purba / Determines the names of early humans,Menunjukkan lokasi bandar purba / Shows the location of ancient cities,Mengukur ketinggian gunung / Measures the height of mountains,Menunjukkan urutan perubahan iklim dan kesannya terhadap manusia / Shows the sequence of climate change and its effects on humans,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,multiple_choice,Zaman selepas berakhirnya Zaman Air Batu Akhir dikenali sebagai / The era after the Last Ice Age ended is known as,,Holosen / Holocene,Pleistosen / Pleistocene,Mesozoik / Mesozoic,Jurasik / Jurassic,Holosen / Holocene,,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,objective,Apakah perbezaan antara fasa glasier dan fasa interglasier? / What is the difference between a glacial and an interglacial phase?,,,,,,"Fasa glasier ialah tempoh suhu rendah dengan litupan ais yang luas, manakala fasa interglasier ialah tempoh suhu lebih panas apabila ais berundur. / A glacial phase is a cold period with extensive ice cover, while an interglacial is a warmer period when ice retreats.",,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,objective,Nyatakan bila Zaman Air Batu Akhir berakhir dan apa yang berlaku selepasnya. / State when the Last Ice Age ended and what followed.,,,,,,"Ia berakhir kira-kira 10 000 tahun dahulu apabila suhu meningkat, ais mencair dan paras laut naik membentuk pantai seperti hari ini. / It ended about 10,000 years ago when temperatures rose, ice melted and sea levels rose to form today's coastlines.",,
bab2,Bab 2: Zaman Air Batu,2-3-garis-masa-zaman-air-batu,2.3 Garis Masa Zaman Air Batu,objective,Mengapakah ahli sains menggunakan garis masa untuk mengkaji Zaman Air Batu? / Why do scientists use a timeline to study the Ice Age?,,,,,,Garis masa menyusun fasa sejuk dan panas mengikut urutan supaya hubungan antara perubahan iklim dan perubahan kehidupan manusia dapat dilihat dengan jelas. / A timeline arranges cold and warm phases in order so the link between climate change and changes in human life is clear.,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,summary,"Topik ini membincangkan ciri-ciri utama zaman air batu akhir, termasuk kawasan ais, tumbuhan sejuk, dan perubahan cuaca yang ketara.","This topic discusses the main features of the late Ice Age, including ice-covered areas, cold plants, and significant weather changes.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Zaman air batu akhir ditandai dengan kawasan ais yang luas dan suhu yang sangat sejuk.,The late Ice Age was marked by vast ice-covered regions and very cold temperatures.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Tumbuhan yang tahan sejuk lebih dominan di kawasan tertentu.,Cold-tolerant plants became more dominant in some areas.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Haiwan seperti mamalia besar dapat bertahan di kawasan sejuk.,Animals such as large mammals could survive in cold regions.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Bentuk muka bumi berubah akibat hakisan dan pemendapan ais.,The landscape changed due to erosion and deposition by ice.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Kawasan yang kini subur mungkin berubah menjadi tundra atau padang sejuk.,Areas that are now fertile may have become tundra or cold grasslands.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,"Semasa Zaman Air Batu Akhir, manusia hidup secara nomad dan bergantung kepada memburu serta memungut hasil hutan.","During the Last Ice Age, humans lived nomadically and relied on hunting and gathering forest produce.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,fact,Haiwan besar seperti mammoth dan badak berbulu hidup di kawasan sejuk pada zaman ini.,Large animals such as mammoths and woolly rhinoceroses lived in cold regions during this period.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,person,"Beliau mencipta kaedah pentarikhan radiokarbon pada tahun 1949 yang membolehkan usia tulang, arang dan artifak zaman ini ditentukan. Kaedah ini menjadikan kajian Zaman Air Batu Akhir jauh lebih tepat.","He developed radiocarbon dating in 1949, allowing the age of bones, charcoal and artifacts from this period to be determined. The method made the study of the Last Ice Age far more accurate.",,,,,,Willard Libby,Ahli kimia Amerika Syarikat
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,multiple_choice,Cara hidup manusia semasa Zaman Air Batu Akhir ialah / The way of life of humans during the Last Ice Age was,,"Nomad, memburu dan memungut hasil hutan / Nomadic, hunting and gathering",Menetap dan bertani secara besar-besaran / Settled and farming on a large scale,Berdagang menggunakan mata wang / Trading using currency,Tinggal dalam bandar berkubu / Living in fortified cities,"Nomad, memburu dan memungut hasil hutan / Nomadic, hunting and gathering",,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,multiple_choice,Haiwan yang biasa dikaitkan dengan Zaman Air Batu Akhir ialah / An animal commonly associated with the Last Ice Age is,,Mammoth,Dinosaur,Unta Arab / Arabian camel,Harimau Malaya / Malayan tiger,Mammoth,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,multiple_choice,Kaedah pentarikhan radiokarbon digunakan untuk / Radiocarbon dating is used to,,Menentukan usia bahan organik seperti tulang dan arang / Determine the age of organic material such as bone and charcoal,Menentukan suhu udara semasa / Determine current air temperature,Mengukur ketebalan glasier hari ini / Measure the thickness of today's glaciers,Menterjemah tulisan purba / Translate ancient writing,Menentukan usia bahan organik seperti tulang dan arang / Determine the age of organic material such as bone and charcoal,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,multiple_choice,Tempat perlindungan utama manusia pada Zaman Air Batu Akhir ialah / The main shelter of humans in the Last Ice Age was,,Gua dan pelindung batu / Caves and rock shelters,Rumah batu bata / Brick houses,Rumah panjang kayu / Wooden longhouses,Khemah kain / Cloth tents,Gua dan pelindung batu / Caves and rock shelters,,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,multiple_choice,Api penting kepada manusia Zaman Air Batu Akhir kerana / Fire was important to Last Ice Age humans because,,"Ia memberi kehangatan, memasak makanan dan menghalau binatang buas / It gave warmth, cooked food and drove away wild animals",Ia digunakan untuk membuat logam / It was used to make metal,Ia digunakan untuk membakar tembikar perdagangan / It was used to fire trade pottery,Ia menerangi bandar pada waktu malam / It lit up cities at night,"Ia memberi kehangatan, memasak makanan dan menghalau binatang buas / It gave warmth, cooked food and drove away wild animals",,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,objective,Nyatakan dua ciri kehidupan manusia semasa Zaman Air Batu Akhir. / State two features of human life during the Last Ice Age.,,,,,,"Mereka hidup secara nomad berpindah randah mencari makanan, dan berlindung di dalam gua sambil menggunakan api serta alat batu. / They lived nomadically, moving in search of food, and sheltered in caves while using fire and stone tools.",,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,objective,Mengapakah manusia zaman ini bergantung kepada gua? / Why did humans of this period depend on caves?,,,,,,"Gua memberi perlindungan daripada cuaca sejuk, hujan dan serangan binatang buas tanpa perlu membina tempat tinggal. / Caves provided shelter from cold weather, rain and wild animals without the need to build dwellings.",,
bab2,Bab 2: Zaman Air Batu,2-4-ciri-ciri-zaman-air-batu-akhir,2.4 Ciri-ciri Zaman Air Batu Akhir,objective,Jelaskan kegunaan kaedah pentarikhan radiokarbon dalam kajian zaman ini. / Explain the use of radiocarbon dating in studying this period.,,,,,,"Kaedah ini menentukan usia bahan organik seperti tulang dan arang, membolehkan penemuan disusun mengikut garis masa yang tepat. / The method determines the age of organic material such as bone and charcoal, allowing finds to be placed accurately on a timeline.",,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,summary,Topik ini menerangkan perubahan bentuk muka bumi dan paras laut akibat penyejukan dan pencairan ais.,This topic explains changes in landforms and sea level caused by cooling and melting ice.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,Perubahan iklim menyebabkan paras laut berubah dari masa ke masa.,Climate change caused sea levels to change over time.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,Penyejukan menyebabkan laut berkurang dan kawasan daratan terdedah.,Cooling caused the sea to shrink and exposed more land.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,Pencairan ais pula meningkatkan paras laut dan mengubah pantai.,Melting ice raised sea levels and changed coastlines.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,Perubahan ini mempengaruhi habitat manusia dan haiwan.,These changes affected the habitats of humans and animals.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,Landskap yang berubah membentuk laluan baru untuk pergerakan manusia.,The changing landscape created new routes for human movement.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,"Peningkatan suhu menyebabkan glasier mencair, paras laut naik dan kawasan pantai baharu terbentuk.","Rising temperatures caused glaciers to melt, sea levels to rise and new coastlines to form.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,fact,"Perubahan iklim menyebabkan tumbuhan dan haiwan baharu muncul, lalu mengubah sumber makanan manusia.","Climate change brought new plants and animals, which changed human food sources.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,person,Beliau memperkenalkan istilah Pleistosen dan Holosen untuk membahagikan zaman geologi berdasarkan perubahan hidupan. Idea beliau bahawa proses alam berlaku secara perlahan dan berterusan membantu menjelaskan perubahan selepas Zaman Air Batu.,He introduced the terms Pleistocene and Holocene to divide geological time based on changes in living things. His idea that natural processes act slowly and continuously helps explain post-Ice Age change.,,,,,,Charles Lyell,Ahli geologi British
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,multiple_choice,Kesan utama peningkatan suhu selepas Zaman Air Batu Akhir ialah / The main effect of rising temperatures after the Last Ice Age was,,Glasier mencair dan paras laut naik / Glaciers melted and sea levels rose,Glasier bertambah tebal / Glaciers became thicker,Bumi menjadi lebih sejuk / The Earth became colder,Daratan bercantum semula / Landmasses joined again,Glasier mencair dan paras laut naik / Glaciers melted and sea levels rose,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,multiple_choice,Perubahan iklim selepas Zaman Air Batu menyebabkan manusia mula / Climate change after the Ice Age led humans to begin,,Menetap dan bercucuk tanam / Settling and farming,Berpindah ke kawasan berais / Moving to icy regions,Meninggalkan penggunaan api / Abandoning the use of fire,Menghentikan aktiviti memburu terus / Stopping hunting entirely,Menetap dan bercucuk tanam / Settling and farming,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,multiple_choice,Istilah Holosen merujuk kepada / The term Holocene refers to,,Zaman selepas berakhirnya Zaman Air Batu hingga kini / The era after the Ice Age up to the present,Zaman puncak litupan ais / The peak of ice cover,Zaman sebelum kemunculan manusia / The era before humans appeared,Zaman dinosaur / The age of dinosaurs,Zaman selepas berakhirnya Zaman Air Batu hingga kini / The era after the Ice Age up to the present,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,multiple_choice,Kepupusan haiwan besar seperti mammoth berkait rapat dengan / The extinction of large animals such as mammoths is closely linked to,,Perubahan iklim dan pemburuan manusia / Climate change and human hunting,Letusan gunung berapi di Asia Tenggara / Volcanic eruptions in Southeast Asia,Pembinaan bandar awal / The building of early cities,Penggunaan logam / The use of metals,Perubahan iklim dan pemburuan manusia / Climate change and human hunting,,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,multiple_choice,Kenaikan paras laut selepas Zaman Air Batu Akhir menyebabkan / The rise in sea level after the Last Ice Age caused,,"Sebahagian daratan rendah tenggelam dan membentuk pulau / Low-lying land to be submerged, forming islands",Gunung menjadi lebih tinggi / Mountains to become higher,Sungai mengering sepenuhnya / Rivers to dry up completely,Hutan hilang sepenuhnya / Forests to disappear entirely,"Sebahagian daratan rendah tenggelam dan membentuk pulau / Low-lying land to be submerged, forming islands",,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,objective,Jelaskan dua perubahan alam sekitar selepas Zaman Air Batu Akhir. / Explain two environmental changes after the Last Ice Age.,,,,,,"Glasier mencair sehingga paras laut naik dan menenggelami daratan rendah, serta iklim menjadi lebih panas sehingga tumbuhan dan haiwan baharu muncul. / Glaciers melted so sea levels rose and submerged low-lying land, and the climate warmed so new plants and animals appeared.",,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,objective,Bagaimanakah perubahan iklim mempengaruhi cara hidup manusia? / How did climate change affect the human way of life?,,,,,,"Iklim yang lebih panas membolehkan tumbuhan ditanam, lalu manusia mula menetap, bercucuk tanam dan menternak haiwan. / A warmer climate allowed crops to grow, so humans began to settle, farm and domesticate animals.",,
bab2,Bab 2: Zaman Air Batu,2-5-perubahan-zaman-air-batu-akhir,2.5 Perubahan Zaman Air Batu Akhir,objective,Mengapakah haiwan besar seperti mammoth pupus? / Why did large animals such as the mammoth become extinct?,,,,,,Habitat sejuk mereka mengecil akibat pemanasan iklim dan mereka turut diburu secara meluas oleh manusia. / Their cold habitat shrank as the climate warmed and they were also widely hunted by humans.,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,summary,"Topik ini menerangkan kesan perubahan zaman air batu terhadap Asia Tenggara, termasuk kawasan daratan yang terdedah dan perubahan ekosistem.","This topic explains the effects of Ice Age changes in Southeast Asia, including exposed land areas and ecosystem changes.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,Perubahan zaman air batu mempengaruhi Asia Tenggara melalui perubahan paras laut dan bentuk muka bumi.,Ice Age changes affected Southeast Asia through changes in sea level and landforms.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,Kawasan daratan yang terdedah membolehkan pergerakan haiwan dan manusia ke kawasan yang berbeza.,Exposed land areas allowed animals and humans to move to different places.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,Ekosistem berubah apabila kawasan sejuk menggantikan kawasan tropika tertentu.,Ecosystems changed when cold regions replaced some tropical areas.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,"Perubahan ini mempengaruhi taburan tumbuhan, haiwan, dan masyarakat awal.","These changes affected the distribution of plants, animals, and early communities.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,Kesan zaman air batu masih dapat dilihat dalam bentuk landskap dan taburan sumber.,The effects of the Ice Age can still be seen in the landscape and distribution of resources.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,"Semasa paras laut rendah, Pentas Sunda menghubungkan Semenanjung Tanah Melayu dengan Sumatera, Jawa dan Borneo.","When sea levels were low, the Sunda Shelf connected the Malay Peninsula with Sumatra, Java and Borneo.",,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,fact,Kenaikan paras laut memisahkan daratan tersebut dan membentuk kepulauan Asia Tenggara seperti hari ini.,Rising sea levels separated these lands and formed the Southeast Asian archipelago as it is today.,,,,,,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,person,Beliau mengkaji prasejarah Asia Tenggara dan penghijrahan manusia awal di rantau Kepulauan Melayu. Kajian beliau menjelaskan bagaimana perubahan paras laut membentuk taburan penduduk di rantau ini.,He researched Southeast Asian prehistory and early human migration across the Malay Archipelago. His work explains how changing sea levels shaped the region's settlement patterns.,,,,,,Peter Bellwood,Ahli arkeologi Australia
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,multiple_choice,Pentas Sunda ialah / The Sunda Shelf is,,Daratan yang menghubungkan Semenanjung Tanah Melayu dengan pulau-pulau berdekatan / Land connecting the Malay Peninsula with nearby islands,Banjaran gunung di utara Thailand / A mountain range in northern Thailand,Sebuah tasik besar di Borneo / A large lake in Borneo,Lautan dalam di timur Filipina / A deep ocean east of the Philippines,Daratan yang menghubungkan Semenanjung Tanah Melayu dengan pulau-pulau berdekatan / Land connecting the Malay Peninsula with nearby islands,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,multiple_choice,Kepulauan Asia Tenggara terbentuk apabila / The Southeast Asian archipelago formed when,,Paras laut naik dan menenggelami daratan rendah / Sea levels rose and submerged low-lying land,Gunung berapi membina pulau baharu sahaja / Volcanoes alone built new islands,Manusia menggali terusan / Humans dug canals,Plat tektonik berhenti bergerak / Tectonic plates stopped moving,Paras laut naik dan menenggelami daratan rendah / Sea levels rose and submerged low-lying land,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,multiple_choice,Kesan kenaikan paras laut terhadap manusia awal di Asia Tenggara ialah / An effect of rising sea levels on early humans in Southeast Asia was,,Mereka terpisah ke pulau berbeza dan berkembang secara berasingan / They were separated onto different islands and developed separately,Mereka berhenti menggunakan alat batu / They stopped using stone tools,Mereka berpindah ke Eropah / They migrated to Europe,Mereka membina piramid / They built pyramids,Mereka terpisah ke pulau berbeza dan berkembang secara berasingan / They were separated onto different islands and developed separately,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,multiple_choice,"Iklim Asia Tenggara selepas Zaman Air Batu menjadi / After the Ice Age, the climate of Southeast Asia became",,Panas dan lembap dengan hutan hujan yang luas / Hot and humid with extensive rainforest,Sejuk dan kering seperti padang pasir / Cold and dry like a desert,Berais sepanjang tahun / Icy all year round,Bersalji pada musim sejuk / Snowy in winter,Panas dan lembap dengan hutan hujan yang luas / Hot and humid with extensive rainforest,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,multiple_choice,Bukti kewujudan manusia awal di Asia Tenggara banyak ditemui di / Evidence of early humans in Southeast Asia is largely found in,,Gua dan tapak arkeologi berhampiran sungai / Caves and archaeological sites near rivers,Dasar lautan dalam / The deep ocean floor,Puncak gunung berapi / Volcano summits,Bandar moden / Modern cities,Gua dan tapak arkeologi berhampiran sungai / Caves and archaeological sites near rivers,,
bab2,Bab 2: Zaman Air Batu,2-6-kesan-perubahan-zaman-air-batu-di-asia-tenggara,2.6 Kesan Perubahan Zaman Air Batu di Asia Tenggara,objective,Jelaskan bagaimana kepulauan Asia Tenggara terbentuk. / Explain how the Southeast Asian archipelago was formed.,,,,,,"Apabila ais mencair selepas Zaman Air Batu, paras laut naik dan menenggelami Pentas Sunda sehingga daratan yang bersambung terpisah menjadi pulau. / When ice melted after the Ice Age, sea levels rose and submerged the Sunda Shelf, splitting connected land into islands.",,
